"persona","run_id","max_clicks","category","format","goal_code","goal","start_url","outcome","clicks","elapsed_ms","start_complete","start_matched_groups","first_click_accurate","matched_groups","total_groups","actionable","next_action_clear","disposition","evidence_url","evidence_title","evidence_excerpt","path"
"reviewer","reviewer-181","5","conversion","Helm","S-X3","audit an exact diff","https://confighub.github.io/helm-expt/site/index.html","success","0","19","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/index.html","Config Workshop · Understand and test your configuration","ing values, YAML, OCI, or work made by AI. See the exact objects, the differences that matter, and the checks that did not run. Check my config → 3. I have an accepted configuration. Can I promote it? compare first Compare t","https://confighub.github.io/helm-expt/site/index.html"
"reviewer","reviewer-182","5","conversion","Helm","S-X3","audit an exact diff","https://confighub.github.io/helm-expt/site/ai.html","success","1","123","no","3","yes","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/why-do-dev-and-prod-differ.html","Why do development and production differ? · Config Workshop","Why do development and production differ? · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Catalog Platforms and stacks Operate Why trust it Docs ConfigHub Cata","https://confighub.github.io/helm-expt/site/ai.html -> https://confighub.github.io/helm-expt/site/why-do-dev-and-prod-differ.html"
"reviewer","reviewer-183","5","conversion","Helm","S-X3","audit an exact diff","https://confighub.github.io/helm-expt/site/ask.html","success","0","24","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","onfig Variants Operations Does the cluster match? Why do dev and prod differ? Offering Why trust it Why trust it Known gaps Evidence index Docs Docs What Config Workshop is Compare What's new Browse Catalog Catalog Find a co","https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-184","5","conversion","Helm","S-X3","audit an exact diff","https://confighub.github.io/helm-expt/site/promote.html","success","1","129","no","3","yes","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/why-do-dev-and-prod-differ.html","Why do development and production differ? · Config Workshop","Why do development and production differ? · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Catalog Platforms and stacks Operate Why trust it Docs ConfigHub Cata","https://confighub.github.io/helm-expt/site/promote.html -> https://confighub.github.io/helm-expt/site/why-do-dev-and-prod-differ.html"
"reviewer","reviewer-185","5","conversion","Helm","S-X3","audit an exact diff","https://confighub.github.io/helm-expt/site/charts/index.html","success","1","40","no","3","yes","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/why-do-dev-and-prod-differ.html","Why do development and production differ? · Config Workshop","Why do development and production differ? · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Catalog Platforms and stacks Operate Why trust it Docs ConfigHub Cata","https://confighub.github.io/helm-expt/site/charts/index.html -> https://confighub.github.io/helm-expt/site/why-do-dev-and-prod-differ.html"
"reviewer","reviewer-186","5","conversion","Helm","S-X3","audit an exact diff","https://confighub.github.io/helm-expt/site/try.html","success","1","38","no","2","yes","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/why-do-dev-and-prod-differ.html","Why do development and production differ? · Config Workshop","Why do development and production differ? · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Catalog Platforms and stacks Operate Why trust it Docs ConfigHub Cata","https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/why-do-dev-and-prod-differ.html"
"reviewer","reviewer-187","5","conversion","Helm","S-X3","audit an exact diff","https://confighub.github.io/helm-expt/site/testing.html","success","0","19","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","onfig Variants Operations Does the cluster match? Why do dev and prod differ? Offering Why trust it Why trust it Known gaps Evidence index Docs Docs What Config Workshop is Compare What's new Browse Catalog Catalog Find a co","https://confighub.github.io/helm-expt/site/testing.html"
"reviewer","reviewer-188","5","conversion","Helm","S-X3","audit an exact diff","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","18","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/how-it-works.html","Operate · Config Workshop","onfig Variants Operations Does the cluster match? Why do dev and prod differ? Offering Why trust it Why trust it Known gaps Evidence index Docs Docs What Config Workshop is Compare What's new Browse Operate Catalog Find a co","https://confighub.github.io/helm-expt/site/how-it-works.html"
"reviewer","reviewer-189","5","conversion","Helm","S-X3","audit an exact diff","https://confighub.github.io/helm-expt/site/docs.html","success","0","20","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/docs.html","Docs · Config Workshop","onfig Variants Operations Does the cluster match? Why do dev and prod differ? Offering Why trust it Why trust it Known gaps Evidence index Docs Docs What Config Workshop is Compare What's new Browse Docs Catalog Find a confi","https://confighub.github.io/helm-expt/site/docs.html"
"reviewer","reviewer-190","5","conversion","Helm","S-X3","audit an exact diff","https://confighub.github.io/helm-expt/site/confighub.html","success","0","21","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","onfig Variants Operations Does the cluster match? Why do dev and prod differ? Offering Why trust it Why trust it Known gaps Evidence index Docs Docs What Config Workshop is Compare What's new Browse Operate Catalog Find a co","https://confighub.github.io/helm-expt/site/confighub.html"
"reviewer","reviewer-191","5","conversion","Helm","S-X4","see why ConfigHub is more than a scanner","https://confighub.github.io/helm-expt/site/index.html","success","1","35","no","3","yes","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/kubara.html","Build an internal developer platform with Kubara · Config Workshop","R CONFIG TOOLS Catalog Platforms and stacks Operate Why trust it Docs ConfigHub Catalog Find a configuration Is my configuration right? Try it: Redis in ten minutes Detailed Redis walkthrough Run it with Flux, Argo CD, or kubectl","https://confighub.github.io/helm-expt/site/index.html -> https://confighub.github.io/helm-expt/site/kubara.html"
"reviewer","reviewer-192","5","conversion","Helm","S-X4","see why ConfigHub is more than a scanner","https://confighub.github.io/helm-expt/site/ai.html","success","1","39","no","3","yes","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","Use ConfigHub · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Catalog Platforms and stacks Operate Why trust it Docs ConfigHub Catalog","https://confighub.github.io/helm-expt/site/ai.html -> https://confighub.github.io/helm-expt/site/confighub.html"
"reviewer","reviewer-193","5","conversion","Helm","S-X4","see why ConfigHub is more than a scanner","https://confighub.github.io/helm-expt/site/ask.html","success","0","21","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","R CONFIG TOOLS Catalog Platforms and stacks Operate Why trust it Docs ConfigHub Catalog Find a configuration Is my configuration right? Try it: Redis in ten minutes Detailed Redis walkthrough Run it with Flux, Argo CD, or kubectl","https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-194","5","conversion","Helm","S-X4","see why ConfigHub is more than a scanner","https://confighub.github.io/helm-expt/site/promote.html","success","2","61","no","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","Use ConfigHub · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Catalog Platforms and stacks Operate Why trust it Docs ConfigHub Catalog","https://confighub.github.io/helm-expt/site/promote.html -> https://confighub.github.io/helm-expt/site/promote.html#change-workflow-evidence -> https://confighub.github.io/helm-expt/site/confighub.html"
"reviewer","reviewer-195","5","conversion","Helm","S-X4","see why ConfigHub is more than a scanner","https://confighub.github.io/helm-expt/site/charts/index.html","success","2","59","no","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","Use ConfigHub · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Catalog Platforms and stacks Operate Why trust it Docs ConfigHub Catalog","https://confighub.github.io/helm-expt/site/charts/index.html -> https://confighub.github.io/helm-expt/site/how-it-works.html#setting-sources -> https://confighub.github.io/helm-expt/site/confighub.html"
"reviewer","reviewer-196","5","conversion","Helm","S-X4","see why ConfigHub is more than a scanner","https://confighub.github.io/helm-expt/site/try.html","success","1","36","no","3","yes","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","Use ConfigHub · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Catalog Platforms and stacks Operate Why trust it Docs ConfigHub Catalog","https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/confighub.html"
"reviewer","reviewer-197","5","conversion","Helm","S-X4","see why ConfigHub is more than a scanner","https://confighub.github.io/helm-expt/site/testing.html","success","0","19","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","R CONFIG TOOLS Catalog Platforms and stacks Operate Why trust it Docs ConfigHub Catalog Find a configuration Is my configuration right? Try it: Redis in ten minutes Detailed Redis walkthrough Run it with Flux, Argo CD, or kubectl","https://confighub.github.io/helm-expt/site/testing.html"
"reviewer","reviewer-198","5","conversion","Helm","S-X4","see why ConfigHub is more than a scanner","https://confighub.github.io/helm-expt/site/how-it-works.html","success","1","37","no","3","yes","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","Use ConfigHub · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Catalog Platforms and stacks Operate Why trust it Docs ConfigHub Catalog","https://confighub.github.io/helm-expt/site/how-it-works.html -> https://confighub.github.io/helm-expt/site/confighub.html"
"reviewer","reviewer-199","5","conversion","Helm","S-X4","see why ConfigHub is more than a scanner","https://confighub.github.io/helm-expt/site/docs.html","success","0","22","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/docs.html","Docs · Config Workshop","R CONFIG TOOLS Catalog Platforms and stacks Operate Why trust it Docs ConfigHub Catalog Find a configuration Is my configuration right? Try it: Redis in ten minutes Detailed Redis walkthrough Run it with Flux, Argo CD, or kubectl","https://confighub.github.io/helm-expt/site/docs.html"
"reviewer","reviewer-200","5","conversion","Helm","S-X4","see why ConfigHub is more than a scanner","https://confighub.github.io/helm-expt/site/confighub.html","success","0","20","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","Use ConfigHub · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Catalog Platforms and stacks Operate Why trust it Docs ConfigHub Catalog","https://confighub.github.io/helm-expt/site/confighub.html"
"reviewer","reviewer-201","5","action","Helm","S-A5","check current evidence before approving a move","https://confighub.github.io/helm-expt/site/index.html","partial","5","203","no","2","no","2","3","yes","no","bookmark","https://confighub.github.io/helm-expt/site/index.html","Config Workshop · Understand and test your configuration","igHub, release it, and promote it when the answer has to be shared, approved, and moved from development to production. Public config chains into your private org here, and the object digest travels with it. Running AI on GPUs","https://confighub.github.io/helm-expt/site/index.html -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html#evidence -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html#example -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html#next-action -> https://confighub.github.io/helm-expt/site/matrix.html"
"reviewer","reviewer-202","5","action","Helm","S-A5","check current evidence before approving a move","https://confighub.github.io/helm-expt/site/ai.html","partial","5","221","no","1","yes","2","3","yes","no","bookmark","https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html","Does the cluster match what we approved? · Config Workshop","Does the cluster match what we approved? · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Catalog Platforms and stacks Operate Why trust it Docs ConfigHub Catalo","https://confighub.github.io/helm-expt/site/ai.html -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html#evidence -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html#example -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html#next-action -> https://confighub.github.io/helm-expt/site/matrix.html"
"reviewer","reviewer-203","5","action","Helm","S-A5","check current evidence before approving a move","https://confighub.github.io/helm-expt/site/ask.html","success","0","24","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","s history and promotion. Already accepted a result? Compare the exact current result with the candidate for the next stage . The promotion review shows what changed, what blocks the move, and which destination checks have not run. Doi","https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-204","5","action","Helm","S-A5","check current evidence before approving a move","https://confighub.github.io/helm-expt/site/promote.html","success","0","25","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/promote.html","Promote my config · Config Workshop","would receive, what still needs testing, and whether any target has a current result. Comparing here is free and previews the move. Promoting the reviewed change for real is the account step, run with cub variant promote . The same pr","https://confighub.github.io/helm-expt/site/promote.html"
"reviewer","reviewer-205","5","action","Helm","S-A5","check current evidence before approving a move","https://confighub.github.io/helm-expt/site/charts/index.html","partial","5","225","no","2","no","2","3","yes","no","bookmark","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","se objects, and what has actually been tested? Entry What is retained Current result Redis 8.10.1 default Immutable module digest, typed options, selected defaults, seven exact objects, master-first apply order, optional test, and des","https://confighub.github.io/helm-expt/site/charts/index.html -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html#evidence -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html#example -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html#next-action -> https://confighub.github.io/helm-expt/site/matrix.html"
"reviewer","reviewer-206","5","action","Helm","S-A5","check current evidence before approving a move","https://confighub.github.io/helm-expt/site/try.html","partial","5","244","no","0","yes","2","3","yes","no","bookmark","https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html","Does the cluster match what we approved? · Config Workshop","Does the cluster match what we approved? · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Catalog Platforms and stacks Operate Why trust it Docs ConfigHub Catalo","https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html#evidence -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html#example -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html#next-action -> https://confighub.github.io/helm-expt/site/matrix.html"
"reviewer","reviewer-207","5","action","Helm","S-A5","check current evidence before approving a move","https://confighub.github.io/helm-expt/site/testing.html","partial","5","210","no","1","yes","2","3","yes","no","bookmark","https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html","Does the cluster match what we approved? · Config Workshop","Does the cluster match what we approved? · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Catalog Platforms and stacks Operate Why trust it Docs ConfigHub Catalo","https://confighub.github.io/helm-expt/site/testing.html -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html#evidence -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html#example -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html#next-action -> https://confighub.github.io/helm-expt/site/matrix.html"
"reviewer","reviewer-208","5","action","Helm","S-A5","check current evidence before approving a move","https://confighub.github.io/helm-expt/site/how-it-works.html","partial","5","234","no","2","no","2","3","yes","no","bookmark","https://confighub.github.io/helm-expt/site/how-it-works.html","Operate · Config Workshop","Hub and publish a reviewed release OCI later. ConfigHub stores your approved configuration and its history. Use it when you need to track changes across environments, require an approval before production, or roll back to a re","https://confighub.github.io/helm-expt/site/how-it-works.html -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html#evidence -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html#example -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html#next-action -> https://confighub.github.io/helm-expt/site/matrix.html"
"reviewer","reviewer-209","5","action","Helm","S-A5","check current evidence before approving a move","https://confighub.github.io/helm-expt/site/docs.html","success","0","21","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/docs.html","Docs · Config Workshop","variants. How do I test a change before promotion? Compare the exact current result with the candidate for the next stage. The review shows what changed, what blocks the move, and what still needs a staging test. How do I upgrade and","https://confighub.github.io/helm-expt/site/docs.html"
"reviewer","reviewer-210","5","action","Helm","S-A5","check current evidence before approving a move","https://confighub.github.io/helm-expt/site/confighub.html","partial","5","108","no","2","no","2","3","yes","no","bookmark","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","motes reviewed changes from development to production, and compares approved configuration with your clusters. Upload a reviewed result into ConfigHub Open the tutorial New to cub ? Install the cub CLI first. Public catalog pa","https://confighub.github.io/helm-expt/site/confighub.html -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html#evidence -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html#example -> https://confighub.github.io/helm-expt/site/does-cluster-match-approved-config.html#next-action -> https://confighub.github.io/helm-expt/site/matrix.html"
"reviewer","reviewer-211","5","comprehension","mixed","S-C5","distinguish source and intent records from deployable objects","https://confighub.github.io/helm-expt/site/index.html","success","4","181","no","2","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","ference Candidate objects Comparison objects (optional) Add a Catalog source and intent record If the candidate starts from a Catalog configuration, add its BaseVariantRecord . It connects the source, rendered objects, OCI package, prere","https://confighub.github.io/helm-expt/site/index.html -> https://confighub.github.io/helm-expt/site/proof.html#check-one-claim -> https://confighub.github.io/helm-expt/site/d/docs/user/prometheus-high-fanout.html -> https://confighub.github.io/helm-expt/site/proof.html -> https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-212","5","comprehension","mixed","S-C5","distinguish source and intent records from deployable objects","https://confighub.github.io/helm-expt/site/ai.html","partial","5","159","no","2","no","2","3","yes","no","bookmark","https://confighub.github.io/helm-expt/site/ai.html","AI with review and evidence · Config Workshop","rce-native tool, retain its inputs, and compare the exact output. The source and intent. A destination is optional. Can this destination accept it? Run checks against current APIs, CRDs, Secrets, policies, controllers, credentials, and h","https://confighub.github.io/helm-expt/site/ai.html -> https://confighub.github.io/helm-expt/site/ai.html#sources -> https://confighub.github.io/helm-expt/site/ai.html#timoni-example -> https://confighub.github.io/helm-expt/site/proof.html#check-one-claim -> https://confighub.github.io/helm-expt/site/d/docs/user/prometheus-high-fanout.html -> https://confighub.github.io/helm-expt/site/proof.html"
"reviewer","reviewer-213","5","comprehension","mixed","S-C5","distinguish source and intent records from deployable objects","https://confighub.github.io/helm-expt/site/ask.html","success","0","22","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","ference Candidate objects Comparison objects (optional) Add a Catalog source and intent record If the candidate starts from a Catalog configuration, add its BaseVariantRecord . It connects the source, rendered objects, OCI package, prere","https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-214","5","comprehension","mixed","S-C5","distinguish source and intent records from deployable objects","https://confighub.github.io/helm-expt/site/promote.html","success","3","165","no","2","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","ference Candidate objects Comparison objects (optional) Add a Catalog source and intent record If the candidate starts from a Catalog configuration, add its BaseVariantRecord . It connects the source, rendered objects, OCI package, prere","https://confighub.github.io/helm-expt/site/promote.html -> https://confighub.github.io/helm-expt/site/proof.html -> https://confighub.github.io/helm-expt/site/d/docs/user/prometheus-high-fanout.html -> https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-215","5","comprehension","mixed","S-C5","distinguish source and intent records from deployable objects","https://confighub.github.io/helm-expt/site/charts/index.html","success","3","163","no","1","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/d/docs/user/confighub-data-model.html","The ConfigHub data model · Config Workshop","he combined record a ""full rendering."" The complete managed result is source and intent, exact configuration, lifecycle requirements, route resolutions, and runtime receipts. Records that answer different questions A deployable configura","https://confighub.github.io/helm-expt/site/charts/index.html -> https://confighub.github.io/helm-expt/site/how-it-works.html#setting-sources -> https://confighub.github.io/helm-expt/site/how-it-works.html#setup -> https://confighub.github.io/helm-expt/site/d/docs/user/confighub-data-model.html"
"reviewer","reviewer-216","5","comprehension","mixed","S-C5","distinguish source and intent records from deployable objects","https://confighub.github.io/helm-expt/site/try.html","success","4","163","no","1","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","ference Candidate objects Comparison objects (optional) Add a Catalog source and intent record If the candidate starts from a Catalog configuration, add its BaseVariantRecord . It connects the source, rendered objects, OCI package, prere","https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/try.html#inspect-result -> https://confighub.github.io/helm-expt/site/proof.html -> https://confighub.github.io/helm-expt/site/d/docs/user/prometheus-high-fanout.html -> https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-217","5","comprehension","mixed","S-C5","distinguish source and intent records from deployable objects","https://confighub.github.io/helm-expt/site/testing.html","success","3","69","no","1","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/d/docs/user/confighub-data-model.html","The ConfigHub data model · Config Workshop","he combined record a ""full rendering."" The complete managed result is source and intent, exact configuration, lifecycle requirements, route resolutions, and runtime receipts. Records that answer different questions A deployable configura","https://confighub.github.io/helm-expt/site/testing.html -> https://confighub.github.io/helm-expt/site/how-it-works.html#setting-sources -> https://confighub.github.io/helm-expt/site/how-it-works.html#setup -> https://confighub.github.io/helm-expt/site/d/docs/user/confighub-data-model.html"
"reviewer","reviewer-218","5","comprehension","mixed","S-C5","distinguish source and intent records from deployable objects","https://confighub.github.io/helm-expt/site/how-it-works.html","success","3","78","no","2","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/d/docs/user/confighub-data-model.html","The ConfigHub data model · Config Workshop","he combined record a ""full rendering."" The complete managed result is source and intent, exact configuration, lifecycle requirements, route resolutions, and runtime receipts. Records that answer different questions A deployable configura","https://confighub.github.io/helm-expt/site/how-it-works.html -> https://confighub.github.io/helm-expt/site/how-it-works.html#setting-sources -> https://confighub.github.io/helm-expt/site/how-it-works.html#setup -> https://confighub.github.io/helm-expt/site/d/docs/user/confighub-data-model.html"
"reviewer","reviewer-219","5","comprehension","mixed","S-C5","distinguish source and intent records from deployable objects","https://confighub.github.io/helm-expt/site/docs.html","success","4","89","no","2","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/d/docs/user/confighub-data-model.html","The ConfigHub data model · Config Workshop","he combined record a ""full rendering."" The complete managed result is source and intent, exact configuration, lifecycle requirements, route resolutions, and runtime receipts. Records that answer different questions A deployable configura","https://confighub.github.io/helm-expt/site/docs.html -> https://confighub.github.io/helm-expt/site/how-it-works.html#now-deploy -> https://confighub.github.io/helm-expt/site/how-it-works.html#setting-sources -> https://confighub.github.io/helm-expt/site/how-it-works.html#setup -> https://confighub.github.io/helm-expt/site/d/docs/user/confighub-data-model.html"
"reviewer","reviewer-220","5","comprehension","mixed","S-C5","distinguish source and intent records from deployable objects","https://confighub.github.io/helm-expt/site/confighub.html","success","3","68","no","2","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","ference Candidate objects Comparison objects (optional) Add a Catalog source and intent record If the candidate starts from a Catalog configuration, add its BaseVariantRecord . It connects the source, rendered objects, OCI package, prere","https://confighub.github.io/helm-expt/site/confighub.html -> https://confighub.github.io/helm-expt/site/proof.html -> https://confighub.github.io/helm-expt/site/d/docs/user/prometheus-high-fanout.html -> https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-221","5","action","Timoni","S-A6","inspect the Timoni publication receipt","https://confighub.github.io/helm-expt/site/index.html","success","0","20","yes","4","no","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/index.html","Config Workshop · Understand and test your configuration","rms and stacks Operate Why trust it Docs ConfigHub Helm first · AICR, Timoni, OCI and YAML examples See what your configuration will do Bring the configuration you or your AI just created. Config Workshop renders it to the exa","https://confighub.github.io/helm-expt/site/index.html"
"reviewer","reviewer-222","5","action","Timoni","S-A6","inspect the Timoni publication receipt","https://confighub.github.io/helm-expt/site/ai.html","success","2","147","no","3","no","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/d/examples/timoni/redis-8-10-1/README.html","Timoni Redis 8.10.1 · Config Workshop","Timoni Redis 8.10.1 · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Catalog Platforms and stacks Operate Why trust it Docs Conf","https://confighub.github.io/helm-expt/site/ai.html -> https://confighub.github.io/helm-expt/site/ai.html#timoni-example -> https://confighub.github.io/helm-expt/site/d/examples/timoni/redis-8-10-1/README.html"
"reviewer","reviewer-223","5","action","Timoni","S-A6","inspect the Timoni publication receipt","https://confighub.github.io/helm-expt/site/ask.html","success","0","23","yes","4","no","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","ect the source, values, or package. What will it produce? Helm, AICR, Timoni, or another source tool runs on your machine. The browser checks its output; it does not run the source processor. Can this destination accept it? No","https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-224","5","action","Timoni","S-A6","inspect the Timoni publication receipt","https://confighub.github.io/helm-expt/site/promote.html","partial","1","126","no","3","no","3","4","yes","no","bookmark","https://confighub.github.io/helm-expt/site/promote.html","Promote my config · Config Workshop","is page. The browser compares the output; it does not run Helm, AICR, Timoni, or another processor. Can this destination accept it? Add current destination checks for the same proposed digest. Without them, the answer remains","https://confighub.github.io/helm-expt/site/promote.html -> https://confighub.github.io/helm-expt/site/promotion-review.schema.json"
"reviewer","reviewer-225","5","action","Timoni","S-A6","inspect the Timoni publication receipt","https://confighub.github.io/helm-expt/site/charts/index.html","success","0","23","yes","4","no","4","4","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","catalog index for the retained recipes, versions, and proof details. Timoni Redis The first Timoni entry uses Redis so you can compare it with the Helm Redis configurations above. The inputs are different, but the Catalog ask","https://confighub.github.io/helm-expt/site/charts/index.html"
"reviewer","reviewer-226","5","action","Timoni","S-A6","inspect the Timoni publication receipt","https://confighub.github.io/helm-expt/site/try.html","partial","5","105","no","3","no","3","4","yes","no","bookmark","https://confighub.github.io/helm-expt/site/try.html","Try it: Redis in ten minutes · Config Workshop","talog installer OCI, pinned to the manifest digest in its publication receipt. Output: readable Kubernetes files plus a local configuration OCI at ./redis-25.oci . cub installer setup --pull oci://europe-west1-docker.pkg.dev/nt","https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/confighub.html -> https://confighub.github.io/helm-expt/site/how-it-works.html -> https://confighub.github.io/helm-expt/site/how-it-works.html#setting-sources -> https://confighub.github.io/helm-expt/site/how-it-works.html#deliver -> https://confighub.github.io/helm-expt/site/proof.html"
