"persona","run_id","category","format","goal_code","goal","start_url","outcome","clicks","elapsed_ms","start_complete","start_matched_groups","first_click_accurate","matched_groups","total_groups","actionable","next_action_clear","disposition","evidence_url","evidence_title","evidence_excerpt","path"
"platform","platform-154","conversion","Helm","P-X2","keep configuration history","https://confighub.github.io/helm-expt/site/index.html","success","2","53","no","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","reviewed objects as OCI, or retain it in ConfigHub when a team needs history and promotion. See the complete example Start with my chart and values I have rendered YAML New to cub ? Install the cub CLI first. You can pull and","https://confighub.github.io/helm-expt/site/index.html -> https://confighub.github.io/helm-expt/site/charts/index.html -> https://confighub.github.io/helm-expt/site/ask.html"
"platform","platform-155","conversion","Helm","P-X2","keep configuration history","https://confighub.github.io/helm-expt/site/guides.html","success","0","19","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/guides.html","Guides · Config Workshop","t ConfigHub adds to see why a reviewed configuration becomes a shared record when your team needs changes, approvals, promotion, and rollout, and how far you get without an account if you would rather not. Each guide runs real","https://confighub.github.io/helm-expt/site/guides.html"
"platform","platform-156","conversion","Helm","P-X2","keep configuration history","https://confighub.github.io/helm-expt/site/ask.html","success","0","20","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","reviewed objects as OCI, or retain it in ConfigHub when a team needs history and promotion. See the complete example Start with my chart and values I have rendered YAML New to cub ? Install the cub CLI first. You can pull and","https://confighub.github.io/helm-expt/site/ask.html"
"platform","platform-157","conversion","Helm","P-X2","keep configuration history","https://confighub.github.io/helm-expt/site/charts/index.html","success","1","39","no","3","yes","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","reviewed objects as OCI, or retain it in ConfigHub when a team needs history and promotion. See the complete example Start with my chart and values I have rendered YAML New to cub ? Install the cub CLI first. You can pull and","https://confighub.github.io/helm-expt/site/charts/index.html -> https://confighub.github.io/helm-expt/site/ask.html"
"platform","platform-158","conversion","Helm","P-X2","keep configuration history","https://confighub.github.io/helm-expt/site/try.html","success","1","32","no","3","yes","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","reviewed objects as OCI, or retain it in ConfigHub when a team needs history and promotion. See the complete example Start with my chart and values I have rendered YAML New to cub ? Install the cub CLI first. You can pull and","https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/ask.html"
"platform","platform-159","conversion","Helm","P-X2","keep configuration history","https://confighub.github.io/helm-expt/site/testing.html","success","0","27","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","'s own output and matched. See the detailed Redis walkthrough for the recorded parity, upgrade, and rollback evidence. To keep an edit to the files as well, the same objects go into ConfigHub. There you change a value, move it","https://confighub.github.io/helm-expt/site/testing.html"
"platform","platform-160","conversion","Helm","P-X2","keep configuration history","https://confighub.github.io/helm-expt/site/how-it-works.html","success","3","79","no","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","b shows the exact diff, records the approval, and keeps the promotion history. Publish a release for Argo CD or Flux. Add live observations when you need to compare the approved configuration with a cluster. 2. See one exact ha","https://confighub.github.io/helm-expt/site/how-it-works.html -> https://confighub.github.io/helm-expt/site/d/docs/user/confighub-data-model.html -> https://confighub.github.io/helm-expt/site/d/docs/user/cub-deployment-path.html -> https://confighub.github.io/helm-expt/site/confighub.html"
"platform","platform-161","conversion","Helm","P-X2","keep configuration history","https://confighub.github.io/helm-expt/site/docs.html","success","3","75","no","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","b shows the exact diff, records the approval, and keeps the promotion history. Publish a release for Argo CD or Flux. Add live observations when you need to compare the approved configuration with a cluster. 2. See one exact ha","https://confighub.github.io/helm-expt/site/docs.html -> https://confighub.github.io/helm-expt/site/try-aicr.html -> https://confighub.github.io/helm-expt/site/d/data/aicr-cpu-starter-public-proof/summary.html -> https://confighub.github.io/helm-expt/site/confighub.html"
"platform","platform-162","conversion","Helm","P-X2","keep configuration history","https://confighub.github.io/helm-expt/site/confighub.html","success","0","19","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","b shows the exact diff, records the approval, and keeps the promotion history. Publish a release for Argo CD or Flux. Add live observations when you need to compare the approved configuration with a cluster. 2. See one exact ha","https://confighub.github.io/helm-expt/site/confighub.html"
"platform","platform-163","conversion","Helm","P-X3","connect Git OCI and live targets","https://confighub.github.io/helm-expt/site/index.html","success","1","34","no","2","yes","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/d/docs/user/gitops-adopter-guide.html","Use ConfigHub With Argo CD Or Flux · Config Workshop","concile as they do today. ConfigHub is not asking you to replace your GitOps controller. It changes the source that the controller reads. What changes: the source Instead of pointing the controller at Helm values that it mu","https://confighub.github.io/helm-expt/site/index.html -> https://confighub.github.io/helm-expt/site/d/docs/user/gitops-adopter-guide.html"
"platform","platform-164","conversion","Helm","P-X3","connect Git OCI and live targets","https://confighub.github.io/helm-expt/site/guides.html","success","1","38","no","1","yes","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","d install requirements. Detailed walkthrough · Package and evidence · GitHub source · ConfigHub example Your own Helm chart and values Check the chart and values your AI produced. Render locally with cub helm , compare exac","https://confighub.github.io/helm-expt/site/guides.html -> https://confighub.github.io/helm-expt/site/testing.html"
"platform","platform-165","conversion","Helm","P-X3","connect Git OCI and live targets","https://confighub.github.io/helm-expt/site/ask.html","success","0","21","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","te with an older version, an installed Helm release, local YAML, OCI, Git, or live Kubernetes output. Everything stays on your machine. Existing configuration No comparison; check the candidate by itself Another chart versi","https://confighub.github.io/helm-expt/site/ask.html"
"platform","platform-166","conversion","Helm","P-X3","connect Git OCI and live targets","https://confighub.github.io/helm-expt/site/charts/index.html","success","0","23","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","tten-with-routes 3.22.2 : default , no-crds 2 packaged configurations gitlab/gitlab-runner Delivery and automation 0.89.0 receipt default Available configuration. Read the chart page before use. Review before use Checks exi","https://confighub.github.io/helm-expt/site/charts/index.html"
"platform","platform-167","conversion","Helm","P-X3","connect Git OCI and live targets","https://confighub.github.io/helm-expt/site/try.html","success","1","39","no","2","yes","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","d install requirements. Detailed walkthrough · Package and evidence · GitHub source · ConfigHub example Your own Helm chart and values Check the chart and values your AI produced. Render locally with cub helm , compare exac","https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/testing.html"
"platform","platform-168","conversion","Helm","P-X3","connect Git OCI and live targets","https://confighub.github.io/helm-expt/site/testing.html","success","0","19","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","d install requirements. Detailed walkthrough · Package and evidence · GitHub source · ConfigHub example Your own Helm chart and values Check the chart and values your AI produced. Render locally with cub helm , compare exac","https://confighub.github.io/helm-expt/site/testing.html"
"platform","platform-169","conversion","Helm","P-X3","connect Git OCI and live targets","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","21","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","bernetes files. Test them, apply them with kubectl, or commit them to Git. OCI package Works with your registry and reconciler. Publish the reviewed files as a rendered OCI. Argo CD or Flux can pull the same objects you ins","https://confighub.github.io/helm-expt/site/how-it-works.html"
"platform","platform-170","conversion","Helm","P-X3","connect Git OCI and live targets","https://confighub.github.io/helm-expt/site/docs.html","success","0","18","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/docs.html","Docs · Config Workshop","bara platform? Keep Kubara's component selection, generated topology, Git hand-off, and Argo reconciliation while following one six-step adoption tutorial with explicit evidence checkpoints. Prepare it for deployment Where","https://confighub.github.io/helm-expt/site/docs.html"
"platform","platform-171","conversion","Helm","P-X3","connect Git OCI and live targets","https://confighub.github.io/helm-expt/site/confighub.html","success","1","34","no","2","yes","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/testing.html#managed","Worked Examples · Config Workshop","d install requirements. Detailed walkthrough · Package and evidence · GitHub source · ConfigHub example Your own Helm chart and values Check the chart and values your AI produced. Render locally with cub helm , compare exac","https://confighub.github.io/helm-expt/site/confighub.html -> https://confighub.github.io/helm-expt/site/testing.html#managed"
"platform","platform-172","conversion","Helm","P-X4","operate a small fleet","https://confighub.github.io/helm-expt/site/index.html","success","0","18","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/index.html","Config Workshop · Understand and test your configuration","ls, and rollout history. Needs an account and a cluster: the standing fleet record. 1. Find a tested configuration 112 components Choose an exact chart version and a useful starting configuration. Retained versions stay pulla","https://confighub.github.io/helm-expt/site/index.html"
"platform","platform-173","conversion","Helm","P-X4","operate a small fleet","https://confighub.github.io/helm-expt/site/guides.html","success","0","19","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/guides.html","Guides · Config Workshop","commands and the evidence for one worked flow, including promotions, fleet rollouts, and policy checks. Open Helm, AICR, OCI, YAML, promotion, and fleet examples Follow one package end to end The longest guide. It takes a si","https://confighub.github.io/helm-expt/site/guides.html"
"platform","platform-174","conversion","Helm","P-X4","operate a small fleet","https://confighub.github.io/helm-expt/site/ask.html","success","0","19","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","elivery limitations · checks and publication receipts · promotion and fleet examples This page runs in your browser. It has no telemetry and sends nothing until you choose a public GitHub issue.","https://confighub.github.io/helm-expt/site/ask.html"
"platform","platform-175","conversion","Helm","P-X4","operate a small fleet","https://confighub.github.io/helm-expt/site/charts/index.html","partial","2","57","no","2","no","2","3","yes","no","bookmark","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","tes 2.4.21 : default , no-crds 2 packaged configurations argo-cd/argo-rollouts Delivery and automation 2.40.9 receipt default Available configuration. Read the chart page before use. Review before use Checks exist, but this cha","https://confighub.github.io/helm-expt/site/charts/index.html -> https://confighub.github.io/helm-expt/site/charts/argo-cd-argo-rollouts-2-40-9.html -> https://confighub.github.io/helm-expt/site/sh/argo-cd-argo-rollouts-2-40-9/default/confighub.sh"
"platform","platform-176","conversion","Helm","P-X4","operate a small fleet","https://confighub.github.io/helm-expt/site/try.html","success","0","17","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/try.html","Try Redis · Config Workshop","ssistant . Other paths: choose a Helm, AICR, OCI, YAML, promotion, or fleet example , continue the detailed Redis walkthrough , or keep the result in ConfigHub . The first three steps use no ConfigHub Server and no ConfigHub","https://confighub.github.io/helm-expt/site/try.html"
"platform","platform-177","conversion","Helm","P-X4","operate a small fleet","https://confighub.github.io/helm-expt/site/testing.html","success","0","23","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","lt. After the starting examples, see how ConfigHub handles promotion, fleet rollouts, and repeated operational jobs. In a hurry with your own chart? One command, no account: helm template rel <chart> -f your-values.yaml --inc","https://confighub.github.io/helm-expt/site/testing.html"
"platform","platform-178","conversion","Helm","P-X4","operate a small fleet","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","24","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","examples for promotion and OCI delivery, or the platform examples for fleet rollouts. Use ConfigHub when you want shared configuration, approvals, and rollout history. Find the right technical guide · Continue with ConfigHub","https://confighub.github.io/helm-expt/site/how-it-works.html"
"platform","platform-179","conversion","Helm","P-X4","operate a small fleet","https://confighub.github.io/helm-expt/site/docs.html","success","0","22","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/docs.html","Docs · Config Workshop","ub App automate? Apps on ConfigHub includes upgrade, lifecycle, RBAC, fleet, and AI review examples. How do I roll a change through a fleet? Open the Kubara and Sveltos examples for platform configuration, cluster assignments","https://confighub.github.io/helm-expt/site/docs.html"
"platform","platform-180","conversion","Helm","P-X4","operate a small fleet","https://confighub.github.io/helm-expt/site/confighub.html","success","0","25","yes","3","no","3","3","yes","yes","signup","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","ely dated live observation. Desired and live comparison Roll out to a fleet The selected targets, waves, approvals, and result for every target. Fleet examples 4. Continue with the official tutorial Create a ConfigHub account","https://confighub.github.io/helm-expt/site/confighub.html"
"reviewer","reviewer-001","comprehension","Helm","S-C1","understand checked versus not checked","https://confighub.github.io/helm-expt/site/index.html","success","1","42","no","1","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/verification.html","Check One Claim · Config Workshop","sult. The table tells you which kind you are about to run. A claim is checked only when the named command or receipt covers it. Everything else is not checked , even when a nearby test passed. Choose a command · See current res","https://confighub.github.io/helm-expt/site/index.html -> https://confighub.github.io/helm-expt/site/verification.html"
"reviewer","reviewer-002","comprehension","Helm","S-C1","understand checked versus not checked","https://confighub.github.io/helm-expt/site/guides.html","success","1","44","no","1","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","use. Only completed checks count as evidence. Everything else is not checked and cannot support a safety claim. Complete result hash: Download complete result Keep this reviewed result in ConfigHub Open the ConfigHub tutorial","https://confighub.github.io/helm-expt/site/guides.html -> https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-003","comprehension","Helm","S-C1","understand checked versus not checked","https://confighub.github.io/helm-expt/site/ask.html","success","0","26","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","use. Only completed checks count as evidence. Everything else is not checked and cannot support a safety claim. Complete result hash: Download complete result Keep this reviewed result in ConfigHub Open the ConfigHub tutorial","https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-004","comprehension","Helm","S-C1","understand checked versus not checked","https://confighub.github.io/helm-expt/site/charts/index.html","success","2","70","no","2","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","use. Only completed checks count as evidence. Everything else is not checked and cannot support a safety claim. Complete result hash: Download complete result Keep this reviewed result in ConfigHub Open the ConfigHub tutorial","https://confighub.github.io/helm-expt/site/charts/index.html -> https://confighub.github.io/helm-expt/site/d/data/vllm-cpu-starter-proof/summary.html -> https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-005","comprehension","Helm","S-C1","understand checked versus not checked","https://confighub.github.io/helm-expt/site/try.html","success","3","77","no","0","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","use. Only completed checks count as evidence. Everything else is not checked and cannot support a safety claim. Complete result hash: Download complete result Keep this reviewed result in ConfigHub Open the ConfigHub tutorial","https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/d/data/redis-public-walkthrough-proof/summary.html -> https://confighub.github.io/helm-expt/site/d/data/redis-upgrade-app-proof/summary.html -> https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-006","comprehension","Helm","S-C1","understand checked versus not checked","https://confighub.github.io/helm-expt/site/testing.html","success","1","126","no","2","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/bitnami-redis-25-5-3.html","bitnami/redis 25.5.3 · Config Workshop","find this chart on Artifact Hub · Helm documentation . This page adds checked configurations and test results. Catalog readiness: Ready to try. Licenses: chart Apache-2.0 ( the chart's own Chart.yaml license metadata, read 2026","https://confighub.github.io/helm-expt/site/testing.html -> https://confighub.github.io/helm-expt/site/charts/bitnami-redis-25-5-3.html"
"reviewer","reviewer-007","comprehension","Helm","S-C1","understand checked versus not checked","https://confighub.github.io/helm-expt/site/how-it-works.html","success","1","42","no","0","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","use. Only completed checks count as evidence. Everything else is not checked and cannot support a safety claim. Complete result hash: Download complete result Keep this reviewed result in ConfigHub Open the ConfigHub tutorial","https://confighub.github.io/helm-expt/site/how-it-works.html -> https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-008","comprehension","Helm","S-C1","understand checked versus not checked","https://confighub.github.io/helm-expt/site/docs.html","success","1","36","no","1","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/verification.html","Check One Claim · Config Workshop","sult. The table tells you which kind you are about to run. A claim is checked only when the named command or receipt covers it. Everything else is not checked , even when a nearby test passed. Choose a command · See current res","https://confighub.github.io/helm-expt/site/docs.html -> https://confighub.github.io/helm-expt/site/verification.html"
"reviewer","reviewer-009","comprehension","Helm","S-C1","understand checked versus not checked","https://confighub.github.io/helm-expt/site/confighub.html","success","1","43","no","1","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","use. Only completed checks count as evidence. Everything else is not checked and cannot support a safety claim. Complete result hash: Download complete result Keep this reviewed result in ConfigHub Open the ConfigHub tutorial","https://confighub.github.io/helm-expt/site/confighub.html -> https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-010","comprehension","OCI","S-C2","understand package provenance","https://confighub.github.io/helm-expt/site/index.html","success","1","44","no","2","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","R, NIM, and EKS. A new review adds a version instead of replacing the package you already used. If your chart, version, or question is missing, check your own configuration . A useful public result can become a new Catalog conf","https://confighub.github.io/helm-expt/site/index.html -> https://confighub.github.io/helm-expt/site/charts/index.html"
"reviewer","reviewer-011","comprehension","OCI","S-C2","understand package provenance","https://confighub.github.io/helm-expt/site/guides.html","success","1","38","no","1","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","e what Redis installs, before you install it Turn the published Redis package into the exact Kubernetes files it produces. You need no account, no login, and no cluster. redis package → exact Kubernetes files New to cub ? Insta","https://confighub.github.io/helm-expt/site/guides.html -> https://confighub.github.io/helm-expt/site/testing.html"
"reviewer","reviewer-012","comprehension","OCI","S-C2","understand package provenance","https://confighub.github.io/helm-expt/site/ask.html","success","0","22","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","e starts with rendered Kubernetes YAML. Render a chart or pull an OCI package on your machine, then check the exact objects here. Your files stay in this browser. Checking private configuration? Keep the chart, values, and outp","https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-013","comprehension","OCI","S-C2","understand package provenance","https://confighub.github.io/helm-expt/site/charts/index.html","success","0","28","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","R, NIM, and EKS. A new review adds a version instead of replacing the package you already used. If your chart, version, or question is missing, check your own configuration . A useful public result can become a new Catalog conf","https://confighub.github.io/helm-expt/site/charts/index.html"
"reviewer","reviewer-014","comprehension","OCI","S-C2","understand package provenance","https://confighub.github.io/helm-expt/site/try.html","success","1","42","no","2","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","e what Redis installs, before you install it Turn the published Redis package into the exact Kubernetes files it produces. You need no account, no login, and no cluster. redis package → exact Kubernetes files New to cub ? Insta","https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/testing.html"
"reviewer","reviewer-015","comprehension","OCI","S-C2","understand package provenance","https://confighub.github.io/helm-expt/site/testing.html","success","0","25","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","e what Redis installs, before you install it Turn the published Redis package into the exact Kubernetes files it produces. You need no account, no login, and no cluster. redis package → exact Kubernetes files New to cub ? Insta","https://confighub.github.io/helm-expt/site/testing.html"
"reviewer","reviewer-016","comprehension","OCI","S-C2","understand package provenance","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","23","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","files. Test them, apply them with kubectl, or commit them to Git. OCI package Works with your registry and reconciler. Publish the reviewed files as a rendered OCI. Argo CD or Flux can pull the same objects you inspected. Confi","https://confighub.github.io/helm-expt/site/how-it-works.html"
"reviewer","reviewer-017","comprehension","OCI","S-C2","understand package provenance","https://confighub.github.io/helm-expt/site/docs.html","success","2","61","no","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","e what Redis installs, before you install it Turn the published Redis package into the exact Kubernetes files it produces. You need no account, no login, and no cluster. redis package → exact Kubernetes files New to cub ? Insta","https://confighub.github.io/helm-expt/site/docs.html -> https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/testing.html"
"reviewer","reviewer-018","comprehension","OCI","S-C2","understand package provenance","https://confighub.github.io/helm-expt/site/confighub.html","success","0","22","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","b ? Install the cub CLI first. You can pull and render public catalog packages without an account. Commands that save or change ConfigHub data require you to sign in. 1. What ConfigHub adds Upload reviewed files or OCI. ConfigH","https://confighub.github.io/helm-expt/site/confighub.html"
"reviewer","reviewer-019","comprehension","Helm","S-C3","understand apply gates","https://confighub.github.io/helm-expt/site/index.html","success","2","61","no","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","nfiguration that uses an existing Secret , see the blocking ConfigHub apply gate , or read the credential limitation . The render is surprising Do not deploy it yet. Compare it with the defaults and the configuration you run","https://confighub.github.io/helm-expt/site/index.html -> https://confighub.github.io/helm-expt/site/confighub.html -> https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-020","comprehension","Helm","S-C3","understand apply gates","https://confighub.github.io/helm-expt/site/guides.html","success","1","39","no","2","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","nfiguration that uses an existing Secret , see the blocking ConfigHub apply gate , or read the credential limitation . The render is surprising Do not deploy it yet. Compare it with the defaults and the configuration you run","https://confighub.github.io/helm-expt/site/guides.html -> https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-021","comprehension","Helm","S-C3","understand apply gates","https://confighub.github.io/helm-expt/site/ask.html","success","0","23","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","nfiguration that uses an existing Secret , see the blocking ConfigHub apply gate , or read the credential limitation . The render is surprising Do not deploy it yet. Compare it with the defaults and the configuration you run","https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-022","comprehension","Helm","S-C3","understand apply gates","https://confighub.github.io/helm-expt/site/charts/index.html","success","1","47","no","2","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/gatekeeper-gatekeeper-3-22-2.html","gatekeeper/gatekeeper 3.22.2 · Config Workshop","le registry login is needed for the local setup path. Required before apply None recorded for the recommended base variant. No separate setup command recorded. External resources the recommended base variant expects, such as","https://confighub.github.io/helm-expt/site/charts/index.html -> https://confighub.github.io/helm-expt/site/charts/gatekeeper-gatekeeper-3-22-2.html"
"reviewer","reviewer-023","comprehension","Helm","S-C3","understand apply gates","https://confighub.github.io/helm-expt/site/try.html","success","1","36","no","2","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","nfiguration that uses an existing Secret , see the blocking ConfigHub apply gate , or read the credential limitation . The render is surprising Do not deploy it yet. Compare it with the defaults and the configuration you run","https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-024","comprehension","Helm","S-C3","understand apply gates","https://confighub.github.io/helm-expt/site/testing.html","success","0","21","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","catalog package and writes its Kubernetes files locally. It does not apply those files to a cluster; use kubectl, Argo CD, or Flux for delivery. The generated scripts stop before doing any work when the plugin or kustomize i","https://confighub.github.io/helm-expt/site/testing.html"
"reviewer","reviewer-025","comprehension","Helm","S-C3","understand apply gates","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","20","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","Works with kubectl alone. Keep readable Kubernetes files. Test them, apply them with kubectl, or commit them to Git. OCI package Works with your registry and reconciler. Publish the reviewed files as a rendered OCI. Argo CD","https://confighub.github.io/helm-expt/site/how-it-works.html"
"reviewer","reviewer-026","comprehension","Helm","S-C3","understand apply gates","https://confighub.github.io/helm-expt/site/docs.html","success","1","39","no","2","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","nfiguration that uses an existing Secret , see the blocking ConfigHub apply gate , or read the credential limitation . The render is surprising Do not deploy it yet. Compare it with the defaults and the configuration you run","https://confighub.github.io/helm-expt/site/docs.html -> https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-027","comprehension","Helm","S-C3","understand apply gates","https://confighub.github.io/helm-expt/site/confighub.html","success","1","40","no","2","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","nfiguration that uses an existing Secret , see the blocking ConfigHub apply gate , or read the credential limitation . The render is surprising Do not deploy it yet. Compare it with the defaults and the configuration you run","https://confighub.github.io/helm-expt/site/confighub.html -> https://confighub.github.io/helm-expt/site/ask.html"
"reviewer","reviewer-028","comprehension","Helm","S-C4","understand rollback proof","https://confighub.github.io/helm-expt/site/index.html","success","0","19","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/index.html","Config Workshop · Understand and test your configuration","isky defaults, prerequisites, live readiness, upgrades, promotion, or rollback. The page says which checks ran and which did not. Known gaps stay visible. Check my config Open verification Read known gaps You know the saying abo","https://confighub.github.io/helm-expt/site/index.html"
"reviewer","reviewer-029","comprehension","Helm","S-C4","understand rollback proof","https://confighub.github.io/helm-expt/site/guides.html","success","1","37","no","1","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/redis-walkthrough.html","Detailed Redis Walkthrough · Config Workshop","record a change, compare it with an upgrade, promote it, and record a rollback. You'll: pull Redis → read and verify it → write OCI → upgrade the same selection → review one stored change Use the short Try page if you only want","https://confighub.github.io/helm-expt/site/guides.html -> https://confighub.github.io/helm-expt/site/redis-walkthrough.html"
"reviewer","reviewer-030","comprehension","Helm","S-C4","understand rollback proof","https://confighub.github.io/helm-expt/site/ask.html","success","0","21","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","e comparison is a separate check after delivery. Read the upgrade and rollback walkthrough before claiming that a rollback will restore the exact release. Read the ConfigurationReview schema . Keep this reviewed result in Config","https://confighub.github.io/helm-expt/site/ask.html"
